Vimal,"Clean, pure",m
Vinay,"Leading, guidance",m
Vipin,"Forest",m
Vishal,"Wide, spacious",m
Vishnu,"All-pervasive",m
Viti,"Light",f
Vivaan,"Full of life",m
Vivek,"Wisdom, distinction",m
Vritika,"Thought",f
Yash,"Victory, glory",m
Zoya,"Life",f
