Mahibah,"Noble",f
Mahmoud,"A form of Muhammad",m
Mahmud,"A form of Mahmoud",m
Mahoma,"Worthy of being praised",m
Mahomet,"A form of Muhammed",m
Mahwish,"As beautiful as the moon",f
Maimun,"Lucky",m
Maisara,"An abundance of wealth",f
Majed,"A form of Majid",m
Majid,"Great, glorious",m
Makhi,"A form of Makin",m
Makin,"Strong",m
Malik,"Master",m
Mandal,"Fragrant wood",f
Mansur,"Divinely aided",m
Manzur,"The winner",m
Marid,"Rebellious",m
Marr,"Forbidden",m
Marwan,"History",m
Mashal,"Light, bright fire",f
Masira,"Noble",f
Masud,"Fortunate",m
Mawiyah,"The essence of life",f
Maysa,"Walking with pride",f
Maysam,"Beautiful",f
Mazin,"Proper",m
Mohamet,"A form of Muhammed",m
Mohammed,"A form of Muhammed",m
Mousa,"A form of Moses",m
Mubarak,"Blessed",m
Muhammad,"Praised",m
Muhammed,"A form of Muhammed",m
Muhdati,"Rightly guided",m
Muhsin,"Beneficent, charitable",m
Mukhtar,"Chosen",u
Munir,"Brilliant, shining",m
Murtadi,"Satisfied",m
Muruj,"Meadows",f
Musfirah,"A bright face",f
Mushin,"Charitable",m
Mustapha,"A form of Mustafa",m
Naba,"Famous, pious",f
Nabeel,"A form of Nabil",m
Nabiha,"Intelligent",m
Nader,"A form of Nadir",m
Nadia,"Tender, delicate",f
Nadidah,"Equal to anyone else",m
Nadim,"Friend",m
Nadir,"Dear, rare",m
Nadra,"Radiance, bloom",f
Naeem,"Benevolent",m
Nafay,"One who makes profit",f
Nafia,"Profitable, beneficial",f
Nahiya,"Advisor",f
Najee,"A form of Naji",m
Naji,"Safe",m
Najib,"Born to nobility",m
Najya,"The name of a mountain",f
Nameera,"A pious woman",f
Nash,"Protector",m
Nasheem,"Breeze, morning air",f
Nashida,"Relaxation",f
Nashika,"One who forgives",f
Nasir,"A form of Nasser",m
Nasma,"Ripple",f
Nasra,"Helper",f
Nassar,"Protector",m
Nasser,"Victorious",m
Nasya,"Reformer, advisor",f
Nathifa,"Clean, pure",f
Naziah,"Companion, friend",f
Nazih,"Pure, chaste",m
Nazila,"Lovely, charming",f
Neguib,"Famous",m
Nibal,"Arrows",m
Nilofer,"A wild mountain rose",f
Niyaf,"Tall, pretty",f
Nizam,"Leader",m
Noreen,"Bright",f
Noya,"A rose flower",f
Nuha,"Intelligence",f
Numa,"Pleasant",u
Numair,"Panther",m
Nusair,"Bird of prey",m
Nuwaira,"The petal of a flower",f
Omair,"A form of Omar",m
Omar,"Long-lived",m
Qabil,"Able",m
Qadim,"Ancient",m
Qadr,"Fate, destiny",f
Qadriyah,"To believe in God's will",f
Qaima,"Bestower",f
Qamar,"Moon",m
Qantara,"A small bridge",f
Qasiba,"One who plays the flute",f
Qasida,"Messenger",f
Qasim,"Divider",m
Qasira,"Patient",f
Qindeel,"Light",f
Qudamah,"Courage",m
Raaida,"Leader",f
Rabah,"Winner",m
Rabeea,"One who is well-versed",f
Rabi,"Breeze",m
Radiya,"Veiled, covered",f
Radwan,"Pleasant, delightful",m
Rafa,"Happiness, prosperity",f
Rafi,"Exalted",m
Raha,"Peaceful",f
Rahiba,"Nun",f
Rahiq,"Nectar",f
Rahla,"Happy, joyous",f
Rahman,"Compassionate",m
Rahul,"Traveler",m
Raiha,"Smell, fragrance",f
Raja,"Hope",f
Rakhas,"Supple",f
Rakim,"A form of Rahim",m
Rakin,"Respectable",m
Ramadan,"The ninth month in the Islamic calendar",m
Rameen,"Loyal, obedient",f
Ramiza,"Intelligent, level-headed",f
Ramsha,"Beautiful",f
Ramza,"Coquette",f
Raniyah,"Gazing",f
Rashaad,"A form of Rashad",m
Rashad,"Wise counselor",m
Rashid,"A form of Rashad",m
Rashod,"A form of Rashad",m
Rawdah,"Garden",f
Rawhiyah,"Spirituality",f
Rayhan,"Favored by God",m
Raza,"Handsome",m
Razan,"Sensibility and respect",f
Raziqa,"Sustenance",f
Reda,"Satisfied",m
Rehan,"King",m
Rehana,"Perfume, frangrance",f
Reshma,"Silky, expensive",f
Reyhan,"Favored by God",m
Rida,"Favor",m
Rigel,"Foot",m
Riyad,"Gardens",m
Roha,"Beautiful",f
Roheen,"Iron",f
Rohi,"Life, soul",f
Rukan,"Steady, confident",f
Saad,"Fortunate, lucky",m
Saddam,"Powerful ruler",m
Sadiq,"Truthful",m
Saffiya,"Pure",f
Safira,"Victorious",f
Safoor,"Exalted",f
Said,"Happy",m
Saimah,"An old Arabic name",f
Sajila,"Determined",f
Sajiya,"Attractive",f
Sakeeza,"Fragrance",f
Saladin,"Good, faithful",m
Salam,"Lamb",m
Salsabeel,"Spring in Jannah",f
Samara,"Protected by God",u
Sameen,"Costly, valuable",f
Sameer,"Entertainer",m
Samia,"Sublime",f
Samir,"Entertaining companion",m
Samitah,"Mighty",f
Samman,"Grocer",m
Samrah,"Gain, advantage",f
Saqaafa,"Wisdom, prudence",f
Saqabat,"Brightness",f
Saqat,"Strength, power",f
Sareea,"Determined",f
Sareema,"Determination, resolution",f
Sariba,"Lovely",f
Sariyah,"Clouds at night",m
Sarwana,"Of generous and good nature",f
Satila,"Royal",f
Sauda,"Leader",f
Sawsan,"Lily of the valley",f
Sayyah,"Fragrance",f
Sayyid,"Master",m
Sayyidah,"Lady, woman",f
Shadi,"Singer",m
Shadin,"Fawn, a young deer",f
Shady,"A form of Shadi",m
Shafiq,"Compassionate",m
Shafqat,"Compassion, kindness",f
Shakeeba,"Patience",f
Shakeel,"A form of Shaquille",m
Shakir,"Thankful",m
Shakur,"A form of Shakir",m
Shamira,"Experienced",f
Sharad,"Autumn",m
Shareef,"A form of Sharif",m
Sharleez,"Beautiful",f
Shayaan,"Intelligent",f
Shazia,"Wondrous and strange",f
Shermin,"Shy",f
Shihab,"Blaze",m
Shireen,"Sweet and pleasant",f
Shuhrah,"Fame, reputation",f
Shumaila,"A beautiful face",f
Shunnar,"Pheasant",m
Siraj,"Lamp, light",m
Soha,"A star",f
Sohali,"A form of Suhail",m
Subhi,"Early morning",m
Sued,"Master, chief",m
Suede,"A form of Sued",m
Suhail,"Gentle",m
Suhaira,"Beautiful, pretty",f
Sujah,"Civilization",f
Sulaiman,"A form of Solomon",m
Sumaira,"Princess",f
Sumbal,"A fragrant weed",f
Syed,"Lord, master",m
Taaliah,"Lucky, fortunate",f
Taaqul,"A wise thought",f
Tabari,"He remembers",m
Tahir,"Innocent, pure",m
Taima,"An oasis in Northwest Arabia",f
Tajweed,"Praise of Allah",f
Takiyah,"Pious, righteous",f
Takreem,"Respect and honor",f
Talah,"Bright star",f
Talal,"Pleasant, admirable",m
Talib,"Seeker",m
Tamadur,"Brilliant",f
Tamir,"Tall as a palm tree",m
Taraab,"Joy and sorrow",f
Tarek,"Conqueror",m
Tarif,"Uncommon",m
Tarik,"Conqueror",m
Tariq,"Conqueror",m
Tarneem,"Rhythm, voice",f
Taslim,"Peaceful",m
Tasmeekh,"Living in fragrance",f
Tasmeem,"Durable, long-lasting",f
Tasmin,"She who fulfills",f
Tawbah,"Repentence",f
Taymullah,"Servant of God",m
Tayyeb,"Good",m
Tehmina,"Clever",f
Tehreem,"Respect, sanctity",f
Tehzeeb,"Civilization, etiquette",f
Thabit,"Firm, strong",m
Timin,"Born near the sea",m
Tubaa,"Blessedness, beatitude",f
Tuqa,"Heedfulness of God",f
Tut,"Strong and courageous",m
Ubadah,"Serves God",m
Ubaid,"Faithful",m
Ubayd,"Faithful",m
Ubayda,"Servant of God",m
Ubayy,"Boy",m
Udoola,"Justified",f
Ulfah,"Harmony, intimacy",f
Umair.,"Intelligent",m
Umaira,"To perform Umrah",f
Umaiza,"Bright and beautiful",f
Umar,"A form of Omar",m
Umara,"A form of Omar",m
Ushna,"Fragrant",f
Usman,"Companion of the Prophet",m
Utba,"Boy",m
Uwaisah,"Bilberry",f
Uzair,"Helpful",m
Wafiq,"Successful",m
Wahid,"Single, exclusively",m
Wajeeda,"Noble",f
Wakil,"Lawyer",m
Waleed,"Newborn",m
Wali,"All-governing",m
Waqeea,"Respected",f
Waraqa,"Rich",f
Waseem,"A form of Wasim",m
Waseema,"Beautiful, charming",f
Wasim,"Graceful, good-looking",m
Wazir,"Minister",m
Wifaq,"Harmony, consent",f
Witha,"Handsome",m
Yahir,"A form of Yahya",m
Yahya,"Living",m
Yamana,"Pious",f
Yaminah,"Right and proper; blessed",f
Yarah,"Warm",f
Yardan,"King",m
Yasin,"Prophet",m
Yasir,"Wealthy",m
Yasira,"A rich woman",f
Yazid,"His power will increase",m
Yusef,"A form of Joseph",m
Yusriyah,"Warm",f
Zabreen,"Exalted, upright",f
Zafeera,"Always victorious; always triumphant",f
Zafir,"Victorious",m
Zafirah,"Victorious, successful",f
Zaheen,"Intelligent, clever",f
Zahia,"Grand, great",f
Zahid,"Self-denying",m
Zahir,"Shining, bright",m
Zaid,"Increase, growth",m
Zaim,"Brigadier general",m
Zaire,"A form of Zahir",m
Zakariyya,"Prophet",m
Zaki,"Bright, pure",m
Zaniah,"Beautiful",f
Zareb,"Protector",m
Zaria,"The brightest maiden; pure, sublime",f
Zavier,"A form of Xavier",m
Zayed,"Growth",m
Zero,"Empty, void",m
Zimraan,"Praise",m
Ziyad,"Increase",m
Zuhayr,"Brilliant, shining",m
Zukhruf,"Pure gold",f
Zunairah,"A flower found in paradise",f
Zynah,"Beautiful",f
